id_obec;obec;id_obec_nuts;id_okres;gps_lon;gps_lat;obec_alt_nazov;obec_dlhy_nazov;populacia
505820;Trenčín;SK0229505820;309;18,03785;48,893946;Trenčín;Trenčín;55299
506648;Veľká Hradná;SK0229506648;309;18,139962;48,770094;Veľká Hradná;Veľká Hradná;773
506656;Veľké Bierovce;SK0229506656;309;17,98307;48,852499;Veľké Bierovce;Veľké Bierovce;721
556475;Zamarovce;SK0229556475;309;18,050955;48,909311;Zamarovce;Zamarovce;1167
501441;Báč;SK0211501441;201;17,377592;48,004224;Báč;Báč;537
501450;Baka;SK0211501450;201;17,520665;47,90795;Baka;Baka;1090
501468;Baloň;SK0211501468;201;17,674231;47,825883;Baloň;Baloň;727
555517;Bellova Ves;SK0211555517;201;17,510979;48,08922;Bellova Ves;Bellova Ves;333
501484;Blahová;SK0211501484;201;17,536499;48,085785;Blahová;Blahová;371
501492;Blatná na Ostrove;SK0211501492;201;17,442602;48,007478;Blatná na Ostrove;Blatná na Ostrove;948
503461;Bodíky;SK0211503461;201;17,45851;47,924836;Bodíky;Bodíky;278
501506;Boheľov;SK0211501506;201;17,695041;47,919534;Boheľov;Boheľov;347
501514;Čakany;SK0211501514;201;17,361662;48,115855;Čakany;Čakany;642
580554;Čenkovce;SK0211580554;201;17,434038;48,106276;Čenkovce;Čenkovce;1090
501531;Čiližská Radvaň;SK0211501531;201;17,690194;47,833014;Čiližská Radvaň;Čiližská Radvaň;1148
501549;Dobrohošť;SK0211501549;201;17,361294;47,981421;Dobrohošť;Dobrohošť;517
501557;Dolný Bar;SK0211501557;201;17,686762;47,965906;Dolný Bar;Dolný Bar;798
501611;Dolný Štál;SK0211501611;201;17,716586;47,936375;Dolný Štál;Dolný Štál;1876
501433;Dunajská Streda;SK0211501433;201;17,617055;47,992389;Dunajská Streda;Dunajská Streda;22500
555541;Dunajský Klátov;SK0211555541;201;17,691835;48,035153;Dunajský Klátov;Dunajský Klátov;759
501573;Gabčíkovo;SK0211501573;201;17,579929;47,893464;Gabčíkovo;Gabčíkovo;5418
501581;Holice;SK0211501581;201;17,484852;47,995808;Holice;Holice;2101
501590;Horná Potôň;SK0211501590;201;17,488743;48,040494;Horná Potôň;Horná Potôň;2137
555568;Horné Mýto;SK0211555568;201;17,754315;48,010481;Horné Mýto;Horné Mýto;912
501603;Horný Bar;SK0211501603;201;17,464036;47,94708;Horný Bar;Horný Bar;1255
501620;Hubice;SK0211501620;201;17,397161;48,095848;Hubice;Hubice;620
501638;Hviezdoslavov;SK0211501638;201;17,348187;48,067561;Hviezdoslavov;Hviezdoslavov;2508
501654;Jahodná;SK0211501654;201;17,703277;48,051452;Jahodná;Jahodná;1593
501662;Janíky;SK0211501662;201;17,395292;48,140603;Janíky;Janíky;919
501671;Jurová;SK0211501671;201;17,523822;47,933336;Jurová;Jurová;470
501689;Kľúčovec;SK0211501689;201;17,7174;47,795129;Kľúčovec;Kľúčovec;355
501697;Kostolné Kračany;SK0211501697;201;17,576992;47,983644;Kostolné Kračany;Kostolné Kračany;1389
501701;Kráľovičove Kračany;SK0211501701;201;17,554122;47,987405;Kráľovičove Kračany;Kráľovičove Kračany;1103
501719;Kútniky;SK0211501719;201;17,661027;47,976306;Kútniky;Kútniky;1453
501727;Kvetoslavov;SK0211501727;201;17,342009;48,05696;Kvetoslavov;Kvetoslavov;1730
580597;Kyselica;SK0211580597;201;17,388751;47,986504;Kyselica;Kyselica;210
501735;Lehnice;SK0211501735;201;17,458248;48,051294;Lehnice;Lehnice;2957
501743;Lúč na Ostrove;SK0211501743;201;17,523732;47,973558;Lúč na Ostrove;Lúč na Ostrove;702
555606;Macov;SK0211555606;201;17,428525;48,021018;Macov;Macov;418
555649;Mad;SK0211555649;201;17,658962;47,953683;Mad;Mad;579
555665;Malé Dvorníky;SK0211555665;201;17,643562;48,009845;Malé Dvorníky;Malé Dvorníky;1189
501760;Medveďov;SK0211501760;201;17,663054;47,798922;Medveďov;Medveďov;529
501778;Mierovo;SK0211501778;201;17,38676;48,070048;Mierovo;Mierovo;435
501786;Michal na Ostrove;SK0211501786;201;17,512213;48,023928;Michal na Ostrove;Michal na Ostrove;1046
501930;Ňárad;SK0211501930;201;17,609714;47,836633;Ňárad;Ňárad;626
501808;Nový Život;SK0211501808;201;17,46635;48,122791;Nový Život;Nový Život;2256
501816;Ohrady;SK0211501816;201;17,703164;47,992507;Ohrady;Ohrady;1349
501824;Okoč;SK0211501824;201;17,809173;47,886949;Okoč;Okoč;3489
501832;Oľdza;SK0211501832;201;17,420604;48,086273;Oľdza;Oľdza;554
501859;Orechová Potôň;SK0211501859;201;17,534684;48,018407;Orechová Potôň;Orechová Potôň;1595
501867;Padáň;SK0211501867;201;17,684267;47,928632;Padáň;Padáň;900
501883;Pataš;SK0211501883;201;17,653725;47,876553;Pataš;Pataš;775
582522;Potônske Lúky;SK0211582522;201;17,5896319;48,0929968;Potônske Lúky;Potônske Lúky;280
555720;Povoda;SK0211555720;201;17,64418;47,973651;Povoda;Povoda;964
501891;Rohovce;SK0211501891;201;17,408661;47,99641;Rohovce;Rohovce;1157
501875;Sap;SK0211501875;201;17,61496;47,821682;Sap;Sap;505
501905;Šamorín;SK0211501905;201;17,310182;48,029449;Šamorín;Šamorín;13337
501913;Štvrtok na Ostrove;SK0211501913;201;17,355624;48,098277;Štvrtok na Ostrove;Štvrtok na Ostrove;1710
501921;Topoľníky;SK0211501921;201;17,785294;47,970487;Topoľníky;Topoľníky;3164
555576;Trhová Hradská;SK0211555576;201;17,748065;47,990254;Trhová Hradská;Trhová Hradská;2143
501956;Trnávka;SK0211501956;201;17,405773;48,014735;Trnávka (DS);Trnávka, okres Dunajská Streda;519
501964;Trstená na Ostrove;SK0211501964;201;17,500096;47,91944;Trstená na Ostrove;Trstená na Ostrove;572
501972;Veľká Paka;SK0211501972;201;17,407369;48,039462;Veľká Paka;Veľká Paka;947
501981;Veľké Blahovo;SK0211501981;201;17,579574;48,009979;Veľké Blahovo;Veľké Blahovo;1612
555673;Veľké Dvorníky;SK0211555673;201;17,653024;48,000175;Veľké Dvorníky;Veľké Dvorníky;1348
501522;Veľký Meder;SK0211501522;201;17,770367;47,856323;Veľký Meder;Veľký Meder;8514
555746;Vieska;SK0211555746;201;17,528227;48,002796;Vieska (DS);Vieska, okres Dunajská Streda;411
501999;Vojka nad Dunajom;SK0211501999;201;17,383863;47,972738;Vojka nad Dunajom;Vojka nad Dunajom;451
502006;Vrakúň;SK0211502006;201;17,604244;47,938576;Vrakúň;Vrakúň;2731
502014;Vydrany;SK0211502014;201;17,586411;48,021211;Vydrany;Vydrany;1739
502022;Zlaté Klasy;SK0211502022;201;17,419702;48,118882;Zlaté Klasy;Zlaté Klasy;3494
503673;Abrahám;SK0212503673;202;17,616963;48,250846;Abrahám;Abrahám;1048
503690;Čierna Voda;SK0212503690;202;17,654555;48,128738;Čierna Voda;Čierna Voda;1413
503703;Čierny Brod;SK0212503703;202;17,659618;48,149653;Čierny Brod;Čierny Brod;1659
555789;Dolná Streda;SK0212555789;202;17,750081;48,267834;Dolná Streda;Dolná Streda;1681
503746;Dolné Saliby;SK0212503746;202;17,779963;48,109189;Dolné Saliby;Dolné Saliby;1990
503754;Dolný Chotár;SK0212503754;202;17,867365;48,000315;Dolný Chotár;Dolný Chotár;375
503665;Galanta;SK0212503665;202;17,726664;48,189541;Galanta;Galanta;15029
503762;Gáň;SK0212503762;202;17,717401;48,232032;Gáň;Gáň;868
503771;Horné Saliby;SK0212503771;202;17,750372;48,124501;Horné Saliby;Horné Saliby;3250
503789;Hoste;SK0212503789;202;17,638805;48,260725;Hoste;Hoste;444
503827;Jánovce;SK0212503827;202;17,531177;48,176568;Jánovce (GA);Jánovce, okres Galanta;495
503835;Jelka;SK0212503835;202;17,502587;48,143272;Jelka;Jelka;3925
503843;Kajal;SK0212503843;202;17,790838;48,183133;Kajal;Kajal;1558
503860;Košúty;SK0212503860;202;17,659242;48,171824;Košúty;Košúty;1805
503878;Kráľov Brod;SK0212503878;202;17,826851;48,060239;Kráľov Brod;Kráľov Brod;1079
582638;Malá Mača;SK0212582638;202;17,6384202;48,2232584;Malá Mača;Malá Mača;575
555754;Matúškovo;SK0212555754;202;17,732686;48,167777;Matúškovo;Matúškovo;2253
503924;Mostová;SK0212503924;202;17,677034;48,142074;Mostová;Mostová;1566
503959;Pata;SK0212503959;202;17,82792;48,273439;Pata;Pata;3187
503967;Pusté Sady;SK0212503967;202;17,828042;48,309145;Pusté Sady;Pusté Sady;598
503975;Pusté Úľany;SK0212503975;202;17,573681;48,231841;Pusté Úľany;Pusté Úľany;1803
504009;Sereď;SK0212504009;202;17,733767;48,286168;Sereď;Sereď;15203
504017;Sládkovičovo;SK0212504017;202;17,642431;48,204576;Sládkovičovo;Sládkovičovo;5166
504033;Šalgočka;SK0212504033;202;17,813844;48,333563;Šalgočka;Šalgočka;473
504041;Šintava;SK0212504041;202;17,753174;48,282856;Šintava;Šintava;1721
504050;Šoporňa;SK0212504050;202;17,814366;48,253171;Šoporňa;Šoporňa;4150
504076;Tomášikovo;SK0212504076;202;17,694022;48,083037;Tomášikovo;Tomášikovo;1692
504084;Topoľnica;SK0212504084;202;17,79573;48,170782;Topoľnica;Topoľnica;785
504106;Trstice;SK0212504106;202;17,805712;48,016954;Trstice;Trstice;3803
504114;Váhovce;SK0212504114;202;17,780496;48,251597;Váhovce;Váhovce;2085
504122;Veľká Mača;SK0212504122;202;17,692274;48,24356;Veľká Mača;Veľká Mača;2540
504131;Veľké Úľany;SK0212504131;202;17,574824;48,166868;Veľké Úľany;Veľké Úľany;4765
504149;Veľký Grob;SK0212504149;202;17,493919;48,251034;Veľký Grob;Veľký Grob;1389
504157;Vinohrady nad Váhom;SK0212504157;202;17,76388;48,307515;Vinohrady nad Váhom;Vinohrady nad Váhom;1632
504173;Vozokany;SK0212504173;202;17,6878179;48,104941;Vozokany (GA);Vozokany, okres Galanta;1154
504181;Zemianske Sady;SK0212504181;202;17,822815;48,326057;Zemianske Sady;Zemianske Sady;855
506800;Bojničky;SK0213506800;203;17,79809;48,391048;Bojničky;Bojničky;1408
506885;Červeník;SK0213506885;203;17,756525;48,461331;Červeník;Červeník;1699
506958;Dolné Otrokovce;SK0213506958;203;17,913064;48,466106;Dolné Otrokovce;Dolné Otrokovce;399
506966;Dolné Trhovište;SK0213506966;203;17,890204;48,44036;Dolné Trhovište;Dolné Trhovište;642
556521;Dolné Zelenice;SK0213556521;203;17,746813;48,374537;Dolné Zelenice;Dolné Zelenice;580
507024;Dvorníky;SK0213507024;203;17,796943;48,357813;Dvorníky;Dvorníky;2035
507032;Hlohovec;SK0213507032;203;17,804004;48,424846;Hlohovec;Hlohovec;20972
507075;Horné Otrokovce;SK0213507075;203;17,881761;48,490113;Horné Otrokovce;Horné Otrokovce;846
556602;Horné Trhovište;SK0213556602;203;17,86867;48,468205;Horné Trhovište;Horné Trhovište;606
556530;Horné Zelenice;SK0213556530;203;17,756875;48,386982;Horné Zelenice;Horné Zelenice;703
507130;Jalšové;SK0213507130;203;17,829708;48,507548;Jalšové;Jalšové;483
507172;Kľačany;SK0213507172;203;17,873566;48,388774;Kľačany;Kľačany;1141
507202;Koplotovce;SK0213507202;203;17,808832;48,47459;Koplotovce;Koplotovce;782
507253;Leopoldov;SK0213507253;203;17,76421;48,447019;Leopoldov;Leopoldov;4093
507288;Madunice;SK0213507288;203;17,779868;48,476769;Madunice;Madunice;2289
507326;Merašice;SK0213507326;203;17,946754;48,46348;Merašice;Merašice;438
507415;Pastuchov;SK0213507415;203;17,878407;48,427001;Pastuchov;Pastuchov;985
518620;Ratkovce;SK0213518620;203;17,722175;48,465727;Ratkovce;Ratkovce;359
507521;Sasinkovo;SK0213507521;203;17,855078;48,370091;Sasinkovo;Sasinkovo;855
507539;Siladice;SK0213507539;203;17,738268;48,357796;Siladice;Siladice;622
556611;Tekolďany;SK0213556611;203;17,903733;48,492903;Tekolďany;Tekolďany;130
556645;Tepličky;SK0213556645;203;17,85271;48,466011;Tepličky;Tepličky;296
507661;Trakovice;SK0213507661;203;17,709548;48,4393;Trakovice;Trakovice;1558
507792;Žlkovce;SK0213507792;203;17,716622;48,458934;Žlkovce;Žlkovce;655
581399;Banka;SK0214581399;204;17,84983;48,582618;Banka;Banka;2067
558354;Bašovce;SK0214558354;204;17,796731;48,633266;Bašovce;Bašovce;332
506834;Borovce;SK0214506834;204;17,745862;48,573801;Borovce;Borovce;1087
506982;Dolný Lopašov;SK0214506982;204;17,642391;48,577155;Dolný Lopašov;Dolný Lopašov;976
506991;Drahovce;SK0214506991;204;17,801398;48,517531;Drahovce;Drahovce;2587
507008;Dubovany;SK0214507008;204;17,731036;48,528816;Dubovany;Dubovany;1053
558338;Ducové;SK0214558338;204;17,86826;48,628153;Ducové;Ducové;459
556581;Hubina;SK0214556581;204;17,887925;48,617196;Hubina;Hubina;507
507121;Chtelnica;SK0214507121;204;17,623707;48,569698;Chtelnica;Chtelnica;2544
507199;Kočín-Lančár;SK0214507199;204;17,6601297;48,6006361;Kočín-Lančár;Kočín-Lančár;522
507229;Krakovany;SK0214507229;204;17,756284;48,610914;Krakovany;Krakovany;1470
507342;Moravany nad Váhom;SK0214507342;204;17,861468;48,598923;Moravany nad Váhom;Moravany nad Váhom;2501
507369;Nižná;SK0214507369;204;17,652526;48,535829;Nižná (PN);Nižná, okres Piešťany;540
507385;Ostrov;SK0214507385;204;17,76743;48,629586;Ostrov (PN);Ostrov, okres Piešťany;1220
507431;Pečeňady;SK0214507431;204;17,719778;48,483111;Pečeňady;Pečeňady;547
507440;Piešťany;SK0214507440;204;17,834105;48,589202;Piešťany;Piešťany;26969
507466;Prašník;SK0214507466;204;17,68796;48,651302;Prašník;Prašník;820
507482;Rakovice;SK0214507482;204;17,738831;48,559584;Rakovice;Rakovice;617
507491;Ratnovce;SK0214507491;204;17,838935;48,561828;Ratnovce;Ratnovce;1104
507563;Sokolovce;SK0214507563;204;17,84452;48,536547;Sokolovce;Sokolovce;1364
558397;Šípkové;SK0214558397;204;17,718396;48,656666;Šípkové;Šípkové;290
556548;Šterusy;SK0214556548;204;17,678473;48,602486;Šterusy;Šterusy;493
507679;Trebatice;SK0214507679;204;17,752637;48,598047;Trebatice;Trebatice;1354
507709;Veľké Kostoľany;SK0214507709;204;17,72276;48,510474;Veľké Kostoľany;Veľké Kostoľany;2784
556572;Veľké Orvište;SK0214556572;204;17,794575;48,619586;Veľké Orvište;Veľké Orvište;1054
507725;Veselé;SK0214507725;204;17,733062;48,548136;Veselé;Veselé;1234
507750;Vrbové;SK0214507750;204;17,723694;48,621342;Vrbové;Vrbové;5905
504211;Bílkove Humence;SK0215504211;205;17,238094;48,587484;Bílkove Humence;Bílkove Humence;208
504238;Borský Mikuláš;SK0215504238;205;17,207133;48,62953;Borský Mikuláš;Borský Mikuláš;3983
504220;Borský Svätý Jur;SK0215504220;205;17,04981;48,614939;Borský Svätý Jur;Borský Svätý Jur;1636
504297;Cerová;SK0215504297;205;17,381306;48,585407;Cerová;Cerová;1126
504319;Čáry;SK0215504319;205;17,085331;48,654801;Čáry;Čáry;1315
504327;Častkov;SK0215504327;205;17,351266;48,749283;Častkov;Častkov;561
504335;Dojč;SK0215504335;205;17,257294;48,676706;Dojč;Dojč;1276
504360;Hlboké;SK0215504360;205;17,407046;48,659135;Hlboké;Hlboké;978
504386;Hradište pod Vrátnom;SK0215504386;205;17,487129;48,627477;Hradište pod Vrátnom;Hradište pod Vrátnom;683
504416;Jablonica;SK0215504416;205;17,421728;48,60669;Jablonica;Jablonica;2228
504475;Koválov;SK0215504475;205;17,282056;48,702735;Koválov;Koválov;702
504491;Kuklov;SK0215504491;205;17,066796;48,640659;Kuklov;Kuklov;790
504513;Kúty;SK0215504513;205;17,019731;48,658809;Kúty;Kúty;3994
504521;Lakšárska Nová Ves;SK0215504521;205;17,183798;48,578028;Lakšárska Nová Ves;Lakšárska Nová Ves;1152
504572;Moravský Svätý Ján;SK0215504572;205;16,995544;48,586839;Moravský Svätý Ján;Moravský Svätý Ján;2149
504602;Osuské;SK0215504602;205;17,441768;48,624217;Osuské;Osuské;626
504645;Plavecký Peter;SK0215504645;205;17,324215;48,535203;Plavecký Peter;Plavecký Peter;642
504653;Podbranč;SK0215504653;205;17,446395;48,729425;Podbranč;Podbranč;621
504700;Prietrž;SK0215504700;205;17,444151;48,677264;Prietrž;Prietrž;737
504726;Prievaly;SK0215504726;205;17,349537;48,557108;Prievaly;Prievaly;998
556122;Rohov;SK0215556122;205;17,345065;48,72655;Rohov;Rohov;360
504777;Rovensko;SK0215504777;205;17,378216;48,710571;Rovensko;Rovensko;440
556131;Rybky;SK0215556131;205;17,337611;48,708922;Rybky;Rybky;417
556114;Sekule;SK0215556114;205;17,00253;48,600144;Sekule;Sekule;1783
504203;Senica;SK0215504203;205;17,363958;48,676525;Senica;Senica;20130
504823;Smolinské;SK0215504823;205;17,130061;48,674782;Smolinské;Smolinské;917
504831;Smrdáky;SK0215504831;205;17,300557;48,723115;Smrdáky;Smrdáky;648
504840;Sobotište;SK0215504840;205;17,408881;48,740802;Sobotište;Sobotište;1441
504882;Šajdíkove Humence;SK0215504882;205;17,264489;48,6571444;Šajdíkove Humence;Šajdíkove Humence;1109
504891;Šaštín-Stráže;SK0215504891;205;17,148493;48,6369924;Šaštín - Stráže;Šaštín-Stráže;4948
504904;Štefanov;SK0215504904;205;17,200438;48,678425;Štefanov;Štefanov;1623
504271;Brodské;SK0216504271;206;17,013478;48,692423;Brodské;Brodské;2263
504343;Dubovce;SK0216504343;206;17,248768;48,772701;Dubovce;Dubovce;614
504351;Gbely;SK0216504351;206;17,121555;48,716497;Gbely;Gbely;5007
504378;Holíč;SK0216504378;206;17,162446;48,808198;Holíč;Holíč;11110
504394;Chropov;SK0216504394;206;17,31823;48,773284;Chropov;Chropov;382
504432;Kátov;SK0216504432;206;17,169711;48,832532;Kátov;Kátov;643
504459;Kopčany;SK0216504459;206;17,115198;48,784769;Kopčany;Kopčany;2582
504483;Koválovec;SK0216504483;206;17,30633;48,784685;Koválovec;Koválovec;149
504530;Letničie;SK0216504530;206;17,177914;48,712992;Letničie;Letničie;505
504548;Lopašov;SK0216504548;206;17,328552;48,75058;Lopašov;Lopašov;331
504564;Mokrý Háj;SK0216504564;206;17,245445;48,811843;Mokrý Háj;Mokrý Háj;718
504599;Oreské;SK0216504599;206;17,303802;48,745427;Oreské (SI);Oreské, okres Skalica;399
504611;Petrova Ves;SK0216504611;206;17,161951;48,723025;Petrova Ves;Petrova Ves;1100
504670;Popudinské Močidľany;SK0216504670;206;17,220281;48,786334;Popudinské Močidľany;Popudinské Močidľany;947
504718;Prietržka;SK0216504718;206;17,196084;48,805024;Prietržka;Prietržka;539
504734;Radimov;SK0216504734;206;17,198437;48,750638;Radimov;Radimov;533
504742;Radošovce;SK0216504742;206;17,2781863;48,7723103;Radošovce (SI);Radošovce, okres Skalica;1744
504815;Skalica;SK0216504815;206;17,227864;48,846056;Skalica;Skalica;14975
504912;Trnovec;SK0216504912;206;17,188547;48,799791;Trnovec;Trnovec;302
504939;Unín;SK0216504939;206;17,213;48,725913;Unín;Unín;1226
504963;Vrádište;SK0216504963;206;17,191756;48,82403;Vrádište;Vrádište;837
580473;Biely Kostol;SK0217580473;207;17,531855;48,366869;Biely Kostol;Biely Kostol;2367
506788;Bíňovce;SK0217506788;207;17,481386;48,504028;Bíňovce;Bíňovce;667
506796;Bohdanovce nad Trnavou;SK0217506796;207;17,54583;48,429465;Bohdanovce nad Trnavou;Bohdanovce nad Trnavou;1504
506818;Boleráz;SK0217506818;207;17,493848;48,465701;Boleráz;Boleráz;2431
506826;Borová;SK0217506826;207;17,445678;48,387151;Borová;Borová;468
506842;Brestovany;SK0217506842;207;17,689777;48,390048;Brestovany;Brestovany;2640
506851;Bučany;SK0217506851;207;17,700311;48,418673;Bučany;Bučany;2387
506869;Buková;SK0217506869;207;17,395302;48,542032;Buková;Buková;664
506877;Cífer;SK0217506877;207;17,491104;48,316908;Cífer;Cífer;4424
506893;Dechtice;SK0217506893;207;17,596438;48,547281;Dechtice;Dechtice;1803
556599;Dlhá;SK0217556599;207;17,428816;48,413665;Dlhá;Dlhá;448
506915;Dobrá Voda;SK0217506915;207;17,537532;48,599249;Dobrá Voda;Dobrá Voda;791
506923;Dolná Krupá;SK0217506923;207;17,549901;48,483289;Dolná Krupá;Dolná Krupá;2457
506931;Dolné Dubové;SK0217506931;207;17,606144;48,4944;Dolné Dubové;Dolné Dubové;728
556661;Dolné Lovčice;SK0217556661;207;17,677982;48,366343;Dolné Lovčice;Dolné Lovčice;813
506940;Dolné Orešany;SK0217506940;207;17,429178;48,439278;Dolné Orešany;Dolné Orešany;1375
507041;Horná Krupá;SK0217507041;207;17,527918;48,513331;Horná Krupá;Horná Krupá;498
507059;Horné Dubové;SK0217507059;207;17,563618;48,520296;Horné Dubové;Horné Dubové;381
507067;Horné Orešany;SK0217507067;207;17,43958;48,466288;Horné Orešany;Horné Orešany;1928
581020;Hrnčiarovce nad Parnou;SK0217581020;207;17,563737;48,339818;Hrnčiarovce nad Parnou;Hrnčiarovce nad Parnou;2242
507156;Jaslovské Bohunice;SK0217507156;207;17,645702;48,478492;Jaslovské Bohunice;Jaslovské Bohunice;2382
507164;Kátlovce;SK0217507164;207;17,610407;48,52596;Kátlovce;Kátlovce;1133
507211;Košolná;SK0217507211;207;17,463808;48,424868;Košolná;Košolná;840
556483;Križovany nad Dudváhom;SK0217556483;207;17,65649;48,324917;Križovany nad Dudváhom;Križovany nad Dudváhom;1769
556688;Lošonec;SK0217556688;207;17,39664;48,483717;Lošonec;Lošonec;580
507296;Majcichov;SK0217507296;207;17,631174;48,284264;Majcichov;Majcichov;2173
507318;Malženice;SK0217507318;207;17,675462;48,450545;Malženice;Malženice;1515
507351;Naháč;SK0217507351;207;17,536697;48,533566;Naháč;Naháč;382
556491;Opoj;SK0217556491;207;17,64254;48,303654;Opoj;Opoj;1297
556556;Pavlice;SK0217556556;207;17,577897;48,259212;Pavlice;Pavlice;550
556653;Radošovce;SK0217556653;207;17,6389661;48,494;Radošovce (TT);Radošovce, okres Trnava;418
507512;Ružindol;SK0217507512;207;17,489141;48,372841;Ružindol;Ružindol;1686
556564;Slovenská Nová Ves;SK0217556564;207;17,5353;48,292012;Slovenská Nová Ves;Slovenská Nová Ves;544
507555;Smolenice;SK0217507555;207;17,430817;48,505552;Smolenice;Smolenice;3355
507571;Suchá nad Parnou;SK0217507571;207;17,489868;48,40989;Suchá nad Parnou;Suchá nad Parnou;2228
556670;Šelpice;SK0217556670;207;17,530139;48,433317;Šelpice;Šelpice;892
507601;Špačince;SK0217507601;207;17,610469;48,439692;Špačince;Špačince;3212
507636;Šúrovce;SK0217507636;207;17,717388;48,332867;Šúrovce;Šúrovce;2282
506745;Trnava;SK0217506745;207;17,595113;48,373519;Trnava;Trnava;64505
507687;Trstín;SK0217507687;207;17,463182;48,52719;Trstín;Trstín;1436
556513;Vlčkovce;SK0217556513;207;17,652385;48,309647;Vlčkovce;Vlčkovce;1372
507741;Voderady;SK0217507741;207;17,558842;48,27733;Voderady;Voderady;1668
507768;Zavar;SK0217507768;207;17,674555;48,351125;Zavar;Zavar;2217
507776;Zeleneč;SK0217507776;207;17,598686;48,331898;Zeleneč;Zeleneč;2551
581488;Zvončín;SK0217581488;207;17,504203;48,399884;Zvončín;Zvončín;951
517461;Bytča;SK0311517461;501;18,55849;49,22319;Bytča;Bytča;11351
581984;Hlboké nad Váhom;SK0311581984;501;18,593272;49,211444;Hlboké nad Váhom;Hlboké nad Váhom;922
517623;Hvozdnica;SK0311517623;501;18,489017;49,209955;Hvozdnica;Hvozdnica;1190
517631;Jablonové;SK0311517631;501;18,564913;49,182933;Jablonové (BY);Jablonové, okres Bytča;898
517674;Kolárovice;SK0311517674;501;18,533487;49,271528;Kolárovice;Kolárovice;1813
517691;Kotešová;SK0311517691;501;18,599309;49,244813;Kotešová;Kotešová;2122
517798;Maršová-Rašov;SK0311517798;501;18,51378;49,180674;Maršová-Rašov;Maršová-Rašov;1020
517861;Petrovice;SK0311517861;501;18,523443;49,257823;Petrovice;Petrovice;1625
517895;Predmier;SK0311517895;501;18,530685;49,197788;Predmier;Predmier;1349
517992;Súľov-Hradná;SK0311517992;501;18,5883522;49,1617726;Súľov-Hradná;Súľov-Hradná;972
518018;Štiavnik;SK0311518018;501;18,465208;49,244304;Štiavnik;Štiavnik;4000
518085;Veľké Rovné;SK0311518085;501;18,583315;49,291081;Veľké Rovné;Veľké Rovné;3732
509132;Čadca;SK0312509132;502;18,789701;49,437937;Čadca;Čadca;23640
509159;Čierne;SK0312509159;502;18,820795;49,493166;Čierne;Čierne;4443
509167;Dlhá nad Kysucou;SK0312509167;502;18,641132;49,389668;Dlhá nad Kysucou;Dlhá nad Kysucou;613
509183;Dunajov;SK0312509183;502;18,821575;49,360619;Dunajov;Dunajov;1140
509213;Klokočov;SK0312509213;502;18,571089;49,451774;Klokočov (CA);Klokočov, okres Čadca;2260
509221;Klubina;SK0312509221;502;18,89296;49,357641;Klubina;Klubina;535
509230;Korňa;SK0312509230;502;18,541396;49,413713;Korňa;Korňa;1990
509248;Krásno nad Kysucou;SK0312509248;502;18,834738;49,386902;Krásno nad Kysucou;Krásno nad Kysucou;6746
509299;Makov;SK0312509299;502;18,480148;49,370577;Makov;Makov;1729
509311;Nová Bystrica;SK0312509311;502;19,007075;49,344753;Nová Bystrica;Nová Bystrica;2676
509337;Olešná;SK0312509337;502;18,656049;49,440629;Olešná;Olešná;1892
509345;Oščadnica;SK0312509345;502;18,885696;49,437509;Oščadnica;Oščadnica;5732
509361;Podvysoká;SK0312509361;502;18,66985;49,414967;Podvysoká;Podvysoká;1337
509396;Radôstka;SK0312509396;502;18,942148;49,316755;Radôstka;Radôstka;802
509400;Raková;SK0312509400;502;18,734545;49,442999;Raková;Raková;5574
509451;Skalité;SK0312509451;502;18,894992;49,495745;Skalité;Skalité;5255
509477;Stará Bystrica;SK0312509477;502;18,940555;49,347012;Stará Bystrica;Stará Bystrica;2767
509485;Staškov;SK0312509485;502;18,69529;49,421716;Staškov;Staškov;2798
509493;Svrčinovec;SK0312509493;502;18,79204;49,481045;Svrčinovec;Svrčinovec;3430
509507;Turzovka;SK0312509507;502;18,626852;49,405134;Turzovka;Turzovka;7431
509515;Vysoká nad Kysucou;SK0312509515;502;18,54816;49,380251;Vysoká nad Kysucou;Vysoká nad Kysucou;2590
509523;Zákopčie;SK0312509523;502;18,731586;49,405652;Zákopčie;Zákopčie;1746
509531;Zborov nad Bystricou;SK0312509531;502;18,884054;49,38095;Zborov nad Bystricou;Zborov nad Bystricou;2193
580813;Bziny;SK0313580813;503;19,323346;49,227548;Bziny;Bziny;578
509639;Dlhá nad Oravou;SK0313509639;503;19,446859;49,266304;Dlhá nad Oravou;Dlhá nad Oravou;1450
509540;Dolný Kubín;SK0313509540;503;19,295368;49,209024;Dolný Kubín;Dolný Kubín;18481
509698;Chlebnice;SK0313509698;503;19,464324;49,229726;Chlebnice;Chlebnice;1615
509701;Istebné;SK0313509701;503;19,221544;49,211778;Istebné;Istebné;1343
509710;Jasenová;SK0313509710;503;19,294667;49,176072;Jasenová;Jasenová;416
509744;Kraľovany;SK0313509744;503;19,127161;49,151393;Kraľovany;Kraľovany;427
509761;Krivá;SK0313509761;503;19,481427;49,283099;Krivá;Krivá;812
509787;Leštiny;SK0313509787;503;19,35155;49,189082;Leštiny;Leštiny;306
509825;Malatiná;SK0313509825;503;19,431273;49,186743;Malatiná;Malatiná;820
509833;Medzibrodie nad Oravou;SK0313509833;503;19,343558;49,233909;Medzibrodie nad Oravou;Medzibrodie nad Oravou;574
